url,city,price,price_per_sqm,description,district_name,street_address,area_m2,upload_date
https://www.myhome.ge/pr/21763804/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,130,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,გონიო,ანდრია პირველწოდებულის გზატკეცილი 32,25მ²,13 ივლ 15:15
https://www.myhome.ge/pr/21376447/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,30მ²,13 ივლ 15:07
https://www.myhome.ge/pr/21718281/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,130,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 51,55მ²,13 ივლ 15:04
https://www.myhome.ge/pr/21759660/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,150,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,55მ²,13 ივლ 14:43
https://www.myhome.ge/pr/21307158/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,901",48 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ნიჟარაძე რ. ქუჩა 20,40მ²,13 ივლ 14:43
https://www.myhome.ge/pr/18643309/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,630",33 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 65,50მ²,13 ივლ 14:00
https://www.myhome.ge/pr/21803857/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,150,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,რუსთაველის ქ. 27,38მ²,13 ივლ 13:32
https://www.myhome.ge/pr/18595176/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,140,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 5,33მ²,13 ივლ 12:57
https://www.myhome.ge/pr/21761139/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ.,42მ²,13 ივლ 12:46
https://www.myhome.ge/pr/21609284/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,110,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,ხიმშიაშვილი ს. ქ. 5,33მ²,13 ივლ 12:29
https://www.myhome.ge/pr/21272062/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 65,40მ²,13 ივლ 12:27
https://www.myhome.ge/pr/21182357/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,120,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ. 8ა,50მ²,13 ივლ 12:22
https://www.myhome.ge/pr/21691477/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,120,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ. 6,60მ²,13 ივლ 12:14
https://www.myhome.ge/pr/21819107/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,130,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7,33მ²,13 ივლ 11:14
https://www.myhome.ge/pr/17062732/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,140,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,ხიმშიაშვილი ს. ქ.,40მ²,13 ივლ 10:49
https://www.myhome.ge/pr/20004607/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"350,364","7,007 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 5,50მ²,13 ივლ 10:32
